word,synonyms
βελτιωμένος,"['δαμασμένος', 'εκχερσωμένος', 'εξευγενισμένος', 'εξημερωμένος', 'ημερωμένος', 'καλλιεργημένος', 'κατοικίδιος', 'κηπευτός', 'μαλακός', 'μπολιασμένος', 'τιθασευμένος', 'πράος', 'ήμερος', 'ήσυχος']"
αγκυλωτός,"['αγκαθερός', 'αγκαθιάρης', 'αγκαθωτός', 'ακανθώδης']"
βελτιώνομαι,"['βελτιώνω', 'διορθώνω', 'ανανεώνω', 'αναμορφώνω', 'αναρρωννύω', 'ανθρωπεύω', 'επεξεργάζομαι', 'καλυτερεύω', 'ξαναπλάθω', 'τελειοποιώ', 'σιάχνω']"
αγκυλώνω,"['ενοχλώ', 'ερεθίζω', 'κεντρίζω', 'κεντώ', 'τσιμπώ', 'πειράζω', 'παρενοχλώ', 'πληγώνω ψυχικά']"
βελτιώνω,"['διορθώνω', 'εκσυγχρονίζω', 'ανακαινίζω', 'ανανεώνω', 'αναμορφώνω', 'αναστηλώνω', 'ανορθώνω', 'επιδιορθώνω', 'επισκευάζω', 'καινουργώνω', 'ξανακαινουργώνω', 'μεταρρυθμίζω', 'φρεσκάρω']"
εγκυμονούσα,"['εγκύμων', 'βαρεμένη', 'βαρούμενη', 'γκαστρωμένη', 'έγκυος']"
εγκυμοσύνη,"['γκαστριά', 'γκάστρι', 'κυοφορία', 'κύηση']"
αγκυροβολώ,"['εγκαθίσταμαι', 'αγκυρώνω', 'ελλιμενίζομαι', 'αραξοβολώ', 'αράζω', 'καθορμίζομαι', 'λιμενίζομαι', 'λιμενίζω', 'φουντάρω', 'στεριώνω', 'προσορμίζομαι']"
αγκυροβόλημα,"['ελλιμενισμός', 'δέσιμο', 'φουντάρισμα', 'άραγμα']"
αγκυροβόλιο,"['αραξοβόλι', 'ασφάλεια', 'γωνιά', 'απαραβίαστο', 'αποκούμπι', 'καταφύγιο', 'λημέρι', 'λιμάνι', 'κρησφύγετο', 'κρυψώνας', 'σκάλα', 'φωλιά', 'όαση', 'όρμος', 'άσυλο']"
αγκυρώνω,"['εγκαθίσταμαι', 'αγκυροβολώ', 'ελλιμενίζομαι', 'αραξοβολώ', 'αράζω', 'καθορμίζομαι', 'λιμενίζομαι', 'λιμενίζω', 'φουντάρω', 'στεριώνω', 'προσορμίζομαι']"
δακτύλιος,"['γύρος', 'κουλούρα', 'κρίκος', 'κύκλος', 'ρόδα', 'στεφάνι', 'τσέρκι', 'περιφέρεια', 'περίγραμμα', 'περίμετρος']"
αδιάβατος,"['αδιαπόρευτος', 'αδιαπέραστος', 'αδιάπλευστος', 'αδιέξοδος', 'δυσκολοπερπάτητος', 'απερπάτητος', 'απέραστος', 'κλειστός']"
αδιάβαστος,"['ακήδευτος', 'άθαφτος', 'άταφος', 'άψαλτος']"
αδιάβροχος,"['αδιαπότιστος', 'αδιαπέραστος', 'αεροστεγής', 'ερμητικός', 'ασφαλισμένος', 'κατάκλειστος', 'κλειστός', 'υδατοστεγής', 'στεγανός', 'σφραγισμένος']"
εγκάθειρκτος,"['δεσμώτης', 'δέσμιος', 'καταδικασμένος', 'κατάδικος', 'κρατούμενος', 'φυλακισμένος', 'έγκλειστος']"
αδιάλειπτος,"['αδιάκοπος', 'διαρκής', 'ακατάπαυστος', 'αιώνιος', 'αναμμένος', 'ανεξάλειπτος', 'ανεξίτηλος', 'αστείρευτος', 'ασίγαστος', 'φλογερός', 'άσβηστος', 'άφθαρτος', 'παντοτινός']"
αδιάθετος,"['αδαπάνητος', 'ακατανάλωτος', 'ανεξάντλητος', 'αξόδευτος', 'αξόδιαστος']"
αδιάλεχτος,"['αξεδιάλεχτος', 'αξεκαθάριστος', 'αξεχώριστος']"
αγκάλη,"['αγκαλιά', 'αιδοίο', 'εσοχή', 'βάθος', 'κολεός', 'κοιλότητα', 'κοίλωμα', 'κόλπος', 'κόλπωση', 'κόρφος', 'κύρτωμα', 'μυχός', 'στήθος', 'άνοιγμα', 'όρμος']"
αγκάθι,"['αγγρίφι', 'βελόνα', 'βελόνι', 'αγκίδα', 'ακωκή', 'αιχμή', 'βουκέντρα', 'κεντρί', 'κέντρο', 'οσκρός', 'μύτη', 'σουβλί', 'σούβλα', 'σφήνα']"
αδιάλλακτος,"['ασυμβίβαστος', 'ασυμφιλίωτος', 'αφίλιωτος', 'φανατικός', 'άσπονδος']"
αγκάλιασμα,"['εναγκαλισμός', 'ασπασμός', 'περιπλοκή', 'περίπτυξη']"
αδιάκοπα,"['αδιαλείπτως', 'αεί', 'αείποτε', 'διαρκώς', 'ακατάπαυστα', 'διηνεκώς', 'αιωνίως', 'εσαεί', 'ισόβια', 'οποτεδήποτε', 'συνεχώς', 'όποτε', 'παντοτινά', 'πάντα', 'πάντοτε']"
αδιάκοποι,"['αλλεπάλληλοι', 'αλληλοδιάδοχοι', 'απανωτοί', 'συνεχείς', 'συχνοί']"
αδιάκοπος,"['ακατάλυτος', 'ακατάργητος', 'αθάνατος', 'αιώνιος', 'ανθεκτικός', 'αφάγωτος', 'μόνιμος', 'στερεός', 'άφθαρτος', 'άφθονος', 'παντοτινός']"
αδιάκριτος,"['αγενής', 'αγροίκος', 'γαϊδούρι', 'ακαλλιέργητος', 'ανάγωγος', 'αμόρφωτος', 'βάναυσος', 'απαιδαγώγητος', 'απαίδευτος', 'κακοαναθρεμμένος', 'χοντράνθρωπος', 'χυδαίος']"
αγλάισμα,"['εγκαλλώπισμα', 'δόξα', 'καμάρι', 'καυχησιά', 'καύχημα', 'κόρδα', 'κόρδωμα', 'ξεπαρμός', 'ξιπασιά', 'τιμή', 'σέμνωμα', 'περηφάνια', 'παίνεμα']"
βελόνα,"['αγγρίφι', 'αγκάθι', 'βελόνι', 'αγκίδα', 'ακωκή', 'αιχμή', 'βουκέντρα', 'κεντρί', 'κέντρο', 'οσκρός', 'μύτη', 'σουβλί', 'σούβλα', 'σφήνα']"
βελόνι,"['αγγρίφι', 'αγκάθι', 'βελόνα', 'αγκίδα', 'ακωκή', 'αιχμή', 'βουκέντρα', 'κεντρί', 'κέντρο', 'οσκρός', 'μύτη', 'σουβλί', 'σούβλα', 'σφήνα']"
εγκωμιασμός,"['εγκωμίαση', 'εγκώμιο', 'εκθειασμός', 'διθύραμβος', 'εξύμνηση', 'δόξα', 'αίνος', 'υμνολογία', 'ύμνηση', 'ύμνος', 'έπαινος', 'παίνεμα']"
εγκωμιαστής,"['γαλίφης', 'γλείφτης', 'λιβανιστής', 'κομπλιμενταδόρος', 'κομπλιμεντόζος', 'κόλακας', 'θωπευτής', 'μαλαγάνας', 'τεμενατζής', 'πλανευτής', 'πλάνος', 'χρυσαλοιφή']"
αγκωνιά,"['αγκωνάρι', 'αγκωνή', 'εδραίος', 'ακλόνητος', 'ακρολίθι', 'αμετακίνητος', 'βράχος', 'ατράνταχτος', 'γωνιόλιθος', 'γωνία', 'μόνιμος', 'σταθερός', 'στήριγμα', 'προστάτης']"
εγκωμιάζω,"['ακομπανιάρω', 'αναμέλπω', 'κελαηδώ', 'λαλώ', 'μελωδώ', 'μονωδώ', 'μέλπω', 'ραψωδώ', 'ταρναρίζω', 'υμνώ', 'τραγουδώ', 'άδω', 'ψάλλω', 'ψέλνω']"
αδιάντροπος,"['αισχρός', 'αναιδής', 'αναίσχυντος', 'ασύστολος', 'επαίσχυντος', 'ξεδιάντροπος']"
αγκωνάρι,"['αγκωνιά', 'αγκωνή', 'εδραίος', 'ακλόνητος', 'ακρολίθι', 'αμετακίνητος', 'βράχος', 'ατράνταχτος', 'γωνιόλιθος', 'γωνία', 'μόνιμος', 'σταθερός', 'στήριγμα', 'προστάτης']"
αγκωνή,"['αγκωνιά', 'αγκωνάρι', 'εδραίος', 'ακλόνητος', 'ακρολίθι', 'αμετακίνητος', 'βράχος', 'ατράνταχτος', 'γωνιόλιθος', 'γωνία', 'μόνιμος', 'σταθερός', 'στήριγμα', 'προστάτης']"
εγκωμίαση,"['εγκωμιασμός', 'εγκώμιο', 'εκθειασμός', 'διθύραμβος', 'εξύμνηση', 'δόξα', 'αίνος', 'υμνολογία', 'ύμνηση', 'ύμνος', 'έπαινος', 'παίνεμα']"
αδιόρατος,"['αθέατος', 'αμυδρός', 'αφανής', 'δυσδιάκριτος', 'θαμπός']"
αδιόρθωτος,"['ακανόνιστος', 'ακατάστατος', 'ανοργάνωτος', 'ανώμαλος', 'ανήσυχος', 'ασυμμάζευτος', 'τσαπατσούλης', 'συρφετός', 'στίφος', 'άτακτος', 'άτσαλος', 'άστατος']"
αδιάρπαστος,"['αδιαγούμιστος', 'αλεηλάτητος', 'αλαφυραγώγητος', 'αλήστευτος', 'ασκύλευτος', 'ασύλητος', 'απαραβίαστος']"
αδιάσειστος,"['εδραίος', 'αδόνητος', 'ακλόνητος', 'ακούνητος', 'ακράδαντος', 'αμετακίνητος', 'αμετάβλητος', 'αταλάντευτος', 'ατράνταχτος', 'ευσταθής', 'ασάλευτος', 'απαρασάλευτος', 'επίμονος', 'άσειστος', 'πάγιος']"
αδιάφευκτος,"['αναπόδραστος', 'αναπόφευκτος', 'αναπότρεπτος', 'αξέφευγος', 'μοιραίος', 'άφευκτος']"
αδιάφθορος,"['αδέκαστος', 'ακέραιος', 'αξιοτίμητος', 'ενάρετος', 'ευθύς', 'ευσυνείδητος', 'ευυπόληπτος', 'ηθικός', 'τιμημένος', 'τίμιος', 'χρηστός']"
αδιάφορος,"['αμέτοχος', 'απέχων', 'ουδέτερος', 'ξένος', 'άσχετος']"
γαλάτος,"['γαλατένιος', 'καθαρός', 'λαμπρός', 'λαμπίκος', 'λευκάτος', 'λευκόχρωμος', 'κάτασπρος', 'μαρμαρένιος', 'φωτεινός', 'άμεμπτος', 'άσπιλος', 'άσπρος', 'άψογος', 'χιονάτος']"
αγιάτρευτος,"['αβοήθητος', 'αθεράπευτος', 'ανεπικούρητος', 'ανυπεράσπιστος', 'ανυποστήριχτος', 'ανίατος', 'ασύντρεχτος', 'απροστάτευτος']"
αδιάπλαστος,"['αδιαμόρφωτος', 'αμέστωτος', 'ασχημάτιστος', 'απλός', 'απέριττος', 'λιτός', 'άπλερος', 'άπλαστος']"
αδιάπλευστος,"['αδιαπόρευτος', 'αδιαπέραστος', 'αδιάβατος', 'αδιέξοδος', 'δυσκολοπερπάτητος', 'απερπάτητος', 'απέραστος', 'κλειστός']"
αδιάπτωτος,"['αλιγόστευτος', 'ακέριος', 'αλώβητος', 'αμείωτος', 'εντατικός', 'ανέπαφος', 'αταπείνωτος', 'ολόκληρος', 'συνεχής', 'άθικτος', 'πλήρης']"
αδιέξοδο,"['δισταγμός', 'διστακτικότητα', 'διχογνωμία', 'ενδοιασμός', 'αμηχανία', 'αμφιβολία', 'αμφιταλάντευση', 'αμφισβήτηση', 'δυσπιστία', 'ασάφεια', 'δύσκολη θέση', 'απορία', 'λαβύρινθος', 'κατάπληξη', 'υποψία']"
αδιέξοδος,"['αδιαπόρευτος', 'αδιαπέραστος', 'αδιάβατος', 'αδιάπλευστος', 'δυσκολοπερπάτητος', 'απερπάτητος', 'απέραστος', 'κλειστός']"
εγκύμων,"['εγκυμονούσα', 'βαρεμένη', 'βαρούμενη', 'γκαστρωμένη', 'έγκυος']"
βαθύτατος,"['αβυσσαλέος', 'ανεξιχνίαστος', 'απύθμενος', 'καταχθόνιος', 'σατανικός', 'χαώδης']"
βαθύπλουτος,"['δισεκατομμυριούχος', 'Κροίσος', 'μυριόπλουτος', 'υπέρπλουτος', 'ζάπλουτος', 'πλουσιότατος', 'πάμπλουτος']"
αβλέπτημα,"['αβλεψία', 'απροσεξία', 'λάθος', 'παρόραμα']"
βαθύχρωμος,"['θαμπός', 'μουντός', 'μουχρός', 'ορφνός', 'φαιός', 'σκοτεινόχρωμος', 'σκούρος']"
γαλή,['γάτα']
γελώ δυνατά,"['ειρωνεύομαι', 'αναγελώ', 'εμπαίζω', 'καγχάζω', 'κοροϊδεύω', 'σαρκάζω', 'σκώπτω', 'πειράζω', 'περιγελώ', 'περιπαίζω', 'χαχανίζω', 'χλευάζω']"
εγκώμιο,"['εγκωμιασμός', 'εγκωμίαση', 'εκθειασμός', 'διθύραμβος', 'εξύμνηση', 'δόξα', 'αίνος', 'υμνολογία', 'ύμνηση', 'ύμνος', 'έπαινος', 'παίνεμα']"
γαλήνιος,"['αδιάφορος', 'ανέγνοιαστος', 'ασυγκίνητος', 'ατάραχος', 'ατάραχτος', 'ασύγχυστος', 'απαθής', 'κρύος', 'φλεγματικός', 'στωικός', 'ψύχραιμος', 'ήρεμος']"
αγκίδα,"['αγγρίφι', 'αγκάθι', 'βελόνα', 'βελόνι', 'ακωκή', 'αιχμή', 'βουκέντρα', 'κεντρί', 'κέντρο', 'οσκρός', 'μύτη', 'σουβλί', 'σούβλα', 'σφήνα']"
γαλίφης,"['εγκωμιαστής', 'γλείφτης', 'λιβανιστής', 'κομπλιμενταδόρος', 'κομπλιμεντόζος', 'κόλακας', 'θωπευτής', 'μαλαγάνας', 'τεμενατζής', 'πλανευτής', 'πλάνος', 'χρυσαλοιφή']"
βαλίτσες,"['γυλιός', 'αποσκευή', 'μετακόμιση', 'μεταφορά', 'οικοσκευή', 'μπαγκάζια', 'τσαπράγκαλα', 'σέα', 'πράγματα']"
αγκίστρι,"['αρπάγη', 'γάντζος', 'τσιγκέλι', 'άγκιστρο']"
αγλίτωτος,"['δεσμώτης', 'αλύτρωτος', 'αιχμάλωτος', 'ανελεύθερος', 'αναπελευθέρωτος', 'δούλος', 'δέσμιος', 'σκλάβος', 'άσωστος']"
δεν εκλέγομαι,"['δεν ευδοκιμώ', 'αστοχώ', 'ατυχώ', 'απορρίπτομαι', 'αποτυγχάνω', 'ναυαγώ', 'φαλίρω', 'χρεοκοπώ']"
